session_id,customer_id,login_time,logout_time,device_type,browser,pages_visited,session_duration
250,06fb2296_nusr5441202303,"2023-02-15 00:00:00","2023-02-15 00:38:00",Mobile,Chrome,14,38
251,ca513104_sadi9190202211,"2023-08-11 00:00:00","2023-08-11 00:45:00",Tablet,Firefox,2,45
252,ca513104_sadi9190202211,"2023-11-04 00:00:00","2023-11-04 00:30:00",Mobile,Chrome,7,30
253,ca513104_sadi9190202211,"2023-12-23 00:00:00","2023-12-23 00:44:00",Mobile,Firefox,11,44
254,331d6dcc_mia.6176202211,"2023-12-14 00:00:00","2023-12-14 01:57:00",Desktop,Edge,11,117
255,331d6dcc_mia.6176202211,"2023-01-17 00:00:00","2023-01-17 01:52:00",Tablet,Edge,20,112
256,331d6dcc_mia.6176202211,"2023-07-05 00:00:00","2023-07-05 01:42:00",Tablet,Safari,12,102
257,331d6dcc_mia.6176202211,"2023-12-22 00:00:00","2023-12-22 00:29:00",Tablet,Chrome,10,29
258,331d6dcc_mia.6176202211,"2023-06-10 00:00:00","2023-06-10 01:52:00",Mobile,Edge,5,112
259,331d6dcc_mia.6176202211,"2024-02-07 00:00:00","2024-02-07 00:22:00",Desktop,Firefox,8,22
260,331d6dcc_mia.6176202211,"2023-08-03 00:00:00","2023-08-03 01:33:00",Desktop,Edge,15,93
261,f3568f41_oliv4153202202,"2023-04-02 00:00:00","2023-04-02 00:02:00",Desktop,Safari,16,2
262,f3568f41_oliv4153202202,"2023-05-05 00:00:00","2023-05-05 01:31:00",Mobile,Chrome,9,91
263,f3568f41_oliv4153202202,"2024-02-10 00:00:00","2024-02-10 00:01:00",Mobile,Firefox,15,1
264,f3568f41_oliv4153202202,"2023-08-30 00:00:00","2023-08-30 01:07:00",Tablet,Chrome,14,67
265,f3568f41_oliv4153202202,"2023-03-28 00:00:00","2023-03-28 01:11:00",Mobile,Safari,7,71
266,f3568f41_oliv4153202202,"2023-07-10 00:00:00","2023-07-10 00:25:00",Mobile,Safari,3,25
267,f3568f41_oliv4153202202,"2023-12-01 00:00:00","2023-12-01 01:36:00",Mobile,Safari,20,96
268,f3568f41_oliv4153202202,"2023-09-18 00:00:00","2023-09-18 01:21:00",Desktop,Firefox,19,81
269,f3568f41_oliv4153202202,"2023-10-19 00:00:00","2023-10-19 00:04:00",Mobile,Chrome,4,4
270,f3568f41_oliv4153202202,"2023-12-23 00:00:00","2023-12-23 01:16:00",Mobile,Chrome,20,76
271,cd85c2d5_hina9561202304,"2023-03-20 00:00:00","2023-03-20 00:21:00",Mobile,Firefox,8,21
272,cd85c2d5_hina9561202304,"2024-03-16 00:00:00","2024-03-16 00:46:00",Desktop,Chrome,15,46
273,cd85c2d5_hina9561202304,"2023-04-08 00:00:00","2023-04-08 01:56:00",Mobile,Chrome,16,116
274,cd85c2d5_hina9561202304,"2023-08-27 00:00:00","2023-08-27 00:55:00",Desktop,Edge,9,55
275,cd85c2d5_hina9561202304,"2023-01-04 00:00:00","2023-01-04 01:21:00",Tablet,Chrome,15,81
276,cd85c2d5_hina9561202304,"2023-05-29 00:00:00","2023-05-29 00:34:00",Mobile,Chrome,11,34
277,cd85c2d5_hina9561202304,"2023-07-18 00:00:00","2023-07-18 00:59:00",Tablet,Chrome,7,59
278,cd85c2d5_hina9561202304,"2023-06-17 00:00:00","2023-06-17 00:31:00",Tablet,Safari,11,31
279,9214ea8c_farh1055202205,"2023-04-21 00:00:00","2023-04-21 00:24:00",Mobile,Firefox,18,24
280,9214ea8c_farh1055202205,"2023-06-06 00:00:00","2023-06-06 01:30:00",Mobile,Edge,19,90
281,9214ea8c_farh1055202205,"2024-02-15 00:00:00","2024-02-15 01:18:00",Desktop,Safari,20,78
282,9214ea8c_farh1055202205,"2023-07-31 00:00:00","2023-07-31 01:11:00",Mobile,Edge,17,71
283,9214ea8c_farh1055202205,"2024-01-28 00:00:00","2024-01-28 00:50:00",Desktop,Safari,20,50
284,9214ea8c_farh1055202205,"2023-01-31 00:00:00","2023-01-31 00:13:00",Desktop,Chrome,9,13
285,9214ea8c_farh1055202205,"2023-10-09 00:00:00","2023-10-09 00:33:00",Tablet,Safari,20,33
286,c7f68744_liam2531202303,"2023-12-25 00:00:00","2023-12-25 00:08:00",Desktop,Edge,18,8
287,c7f68744_liam2531202303,"2023-08-03 00:00:00","2023-08-03 00:29:00",Tablet,Firefox,5,29
288,c7f68744_liam2531202303,"2023-05-25 00:00:00","2023-05-25 00:31:00",Desktop,Firefox,4,31
289,c7f68744_liam2531202303,"2023-03-08 00:00:00","2023-03-08 00:35:00",Tablet,Firefox,13,35
290,c7f68744_liam2531202303,"2023-11-01 00:00:00","2023-11-01 00:26:00",Tablet,Edge,6,26
291,c7f68744_liam2531202303,"2023-11-14 00:00:00","2023-11-14 01:13:00",Mobile,Edge,8,73
292,c7f68744_liam2531202303,"2023-01-01 00:00:00","2023-01-01 00:07:00",Tablet,Firefox,10,7
293,c7f68744_liam2531202303,"2023-07-27 00:00:00","2023-07-27 01:01:00",Desktop,Chrome,3,61
294,c7f68744_liam2531202303,"2023-03-25 00:00:00","2023-03-25 01:28:00",Mobile,Edge,16,88
295,b30c7791_chen0521202301,"2024-02-15 00:00:00","2024-02-15 00:36:00",Tablet,Edge,4,36
296,b30c7791_chen0521202301,"2023-08-31 00:00:00","2023-08-31 00:25:00",Desktop,Edge,19,25
297,b30c7791_chen0521202301,"2023-07-31 00:00:00","2023-07-31 00:45:00",Mobile,Firefox,18,45
298,b30c7791_chen0521202301,"2023-02-02 00:00:00","2023-02-02 01:04:00",Desktop,Firefox,7,64
299,b30c7791_chen0521202301,"2024-01-09 00:00:00","2024-01-09 01:45:00",Tablet,Edge,20,105
300,b30c7791_chen0521202301,"2023-03-13 00:00:00","2023-03-13 01:38:00",Desktop,Edge,14,98
301,b30c7791_chen0521202301,"2023-04-19 00:00:00","2023-04-19 01:02:00",Tablet,Firefox,5,62
302,12a8c22a_giul2059202208,"2024-03-08 00:00:00","2024-03-08 01:01:00",Tablet,Chrome,1,61
303,12a8c22a_giul2059202208,"2024-01-18 00:00:00","2024-01-18 00:09:00",Desktop,Safari,11,9
304,12a8c22a_giul2059202208,"2023-06-29 00:00:00","2023-06-29 01:55:00",Tablet,Firefox,3,115
305,12a8c22a_giul2059202208,"2024-03-22 00:00:00","2024-03-22 01:28:00",Tablet,Safari,2,88
306,12a8c22a_giul2059202208,"2023-08-22 00:00:00","2023-08-22 00:18:00",Desktop,Chrome,18,18
307,12a8c22a_giul2059202208,"2023-11-12 00:00:00","2023-11-12 01:35:00",Desktop,Firefox,7,95
308,f37a3666_liam2133202205,"2023-02-09 00:00:00","2023-02-09 00:06:00",Mobile,Chrome,18,6
309,f37a3666_liam2133202205,"2023-02-11 00:00:00","2023-02-11 01:00:00",Desktop,Firefox,14,60
310,f37a3666_liam2133202205,"2023-07-01 00:00:00","2023-07-01 00:48:00",Tablet,Chrome,9,48
311,f37a3666_liam2133202205,"2023-04-17 00:00:00","2023-04-17 00:49:00",Mobile,Safari,11,49
312,f37a3666_liam2133202205,"2023-04-07 00:00:00","2023-04-07 00:26:00",Mobile,Safari,7,26
313,f37a3666_liam2133202205,"2023-05-27 00:00:00","2023-05-27 01:21:00",Tablet,Firefox,15,81
314,f37a3666_liam2133202205,"2023-10-11 00:00:00","2023-10-11 00:45:00",Mobile,Edge,16,45
315,f37a3666_liam2133202205,"2023-03-01 00:00:00","2023-03-01 00:27:00",Mobile,Chrome,16,27
316,f37a3666_liam2133202205,"2023-03-29 00:00:00","2023-03-29 00:42:00",Tablet,Chrome,13,42
317,f0b9517f_noah2081202210,"2023-11-09 00:00:00","2023-11-09 00:07:00",Desktop,Edge,17,7
318,f0b9517f_noah2081202210,"2024-03-13 00:00:00","2024-03-13 01:24:00",Tablet,Edge,19,84
319,f0b9517f_noah2081202210,"2023-01-22 00:00:00","2023-01-22 00:15:00",Tablet,Edge,3,15
320,f0b9517f_noah2081202210,"2023-10-07 00:00:00","2023-10-07 01:26:00",Desktop,Edge,12,86
321,f0b9517f_noah2081202210,"2023-12-06 00:00:00","2023-12-06 01:29:00",Mobile,Edge,20,89
322,f0b9517f_noah2081202210,"2023-01-26 00:00:00","2023-01-26 01:57:00",Tablet,Chrome,8,117
323,f0b9517f_noah2081202210,"2023-05-28 00:00:00","2023-05-28 01:57:00",Mobile,Edge,13,117
324,f0b9517f_noah2081202210,"2023-11-27 00:00:00","2023-11-27 01:23:00",Mobile,Chrome,11,83
325,f0b9517f_noah2081202210,"2024-01-21 00:00:00","2024-01-21 00:12:00",Mobile,Edge,12,12
326,113c4b11_thom1342202206,"2023-09-11 00:00:00","2023-09-11 01:19:00",Tablet,Edge,18,79
327,113c4b11_thom1342202206,"2023-12-13 00:00:00","2023-12-13 00:38:00",Desktop,Safari,15,38
328,113c4b11_thom1342202206,"2023-10-10 00:00:00","2023-10-10 01:40:00",Tablet,Firefox,10,100
329,113c4b11_thom1342202206,"2023-02-20 00:00:00","2023-02-20 00:11:00",Mobile,Safari,15,11
330,113c4b11_thom1342202206,"2023-03-15 00:00:00","2023-03-15 00:38:00",Desktop,Edge,3,38
331,113c4b11_thom1342202206,"2023-11-07 00:00:00","2023-11-07 00:05:00",Tablet,Edge,4,5
332,113c4b11_thom1342202206,"2023-11-14 00:00:00","2023-11-14 00:31:00",Mobile,Chrome,14,31
333,113c4b11_thom1342202206,"2023-10-03 00:00:00","2023-10-03 01:51:00",Tablet,Safari,14,111
334,113c4b11_thom1342202206,"2023-01-07 00:00:00","2023-01-07 01:18:00",Desktop,Chrome,5,78
335,a346a1b0_andr2300202205,"2024-02-21 00:00:00","2024-02-21 02:00:00",Tablet,Edge,11,120
336,a346a1b0_andr2300202205,"2023-08-18 00:00:00","2023-08-18 00:12:00",Mobile,Edge,17,12
337,a346a1b0_andr2300202205,"2023-06-02 00:00:00","2023-06-02 01:07:00",Desktop,Chrome,14,67
338,a346a1b0_andr2300202205,"2023-04-09 00:00:00","2023-04-09 01:45:00",Desktop,Edge,8,105
339,a346a1b0_andr2300202205,"2023-10-27 00:00:00","2023-10-27 01:21:00",Desktop,Edge,3,81
340,13d2d9c3_soni3774202309,"2023-06-30 00:00:00","2023-06-30 00:13:00",Tablet,Edge,6,13
341,13d2d9c3_soni3774202309,"2023-08-20 00:00:00","2023-08-20 00:54:00",Mobile,Chrome,7,54
342,13d2d9c3_soni3774202309,"2024-04-09 00:00:00","2024-04-09 01:08:00",Desktop,Firefox,11,68
343,13d2d9c3_soni3774202309,"2023-08-11 00:00:00","2023-08-11 00:24:00",Desktop,Firefox,17,24
344,13d2d9c3_soni3774202309,"2024-01-30 00:00:00","2024-01-30 00:23:00",Desktop,Safari,3,23
345,13d2d9c3_soni3774202309,"2024-04-28 00:00:00","2024-04-28 01:11:00",Tablet,Edge,6,71
346,7a6f9d26_isab8395202303,"2024-03-27 00:00:00","2024-03-27 00:11:00",Mobile,Firefox,8,11
347,7a6f9d26_isab8395202303,"2024-04-07 00:00:00","2024-04-07 01:22:00",Mobile,Safari,8,82
348,7a6f9d26_isab8395202303,"2024-02-22 00:00:00","2024-02-22 01:36:00",Mobile,Edge,17,96
349,7a6f9d26_isab8395202303,"2024-03-10 00:00:00","2024-03-10 00:56:00",Tablet,Firefox,11,56
350,7a6f9d26_isab8395202303,"2023-06-02 00:00:00","2023-06-02 01:33:00",Tablet,Edge,20,93
351,7a6f9d26_isab8395202303,"2023-06-28 00:00:00","2023-06-28 01:55:00",Tablet,Firefox,17,115
352,f062010d_isla3334202302,"2023-10-05 00:00:00","2023-10-05 00:37:00",Desktop,Firefox,5,37
353,f062010d_isla3334202302,"2023-09-09 00:00:00","2023-09-09 01:00:00",Tablet,Safari,1,60
354,2166db11_fati6071202310,"2023-03-30 00:00:00","2023-03-30 01:29:00",Mobile,Firefox,19,89
355,2166db11_fati6071202310,"2023-02-07 00:00:00","2023-02-07 01:59:00",Tablet,Edge,8,119
356,2166db11_fati6071202310,"2023-05-13 00:00:00","2023-05-13 00:39:00",Desktop,Edge,3,39
357,2166db11_fati6071202310,"2023-06-02 00:00:00","2023-06-02 00:12:00",Mobile,Edge,6,12
358,2166db11_fati6071202310,"2024-04-12 00:00:00","2024-04-12 00:44:00",Mobile,Safari,4,44
359,2166db11_fati6071202310,"2023-05-22 00:00:00","2023-05-22 01:06:00",Desktop,Safari,6,66
360,2166db11_fati6071202310,"2023-05-13 00:00:00","2023-05-13 00:43:00",Desktop,Firefox,12,43
361,2166db11_fati6071202310,"2023-02-18 00:00:00","2023-02-18 00:32:00",Mobile,Safari,2,32
362,3446ac21_andr6418202202,"2023-11-01 00:00:00","2023-11-01 01:55:00",Desktop,Edge,20,115
363,3446ac21_andr6418202202,"2024-01-11 00:00:00","2024-01-11 00:47:00",Desktop,Chrome,14,47
364,3446ac21_andr6418202202,"2024-04-28 00:00:00","2024-04-28 01:49:00",Tablet,Firefox,14,109
365,3446ac21_andr6418202202,"2023-10-31 00:00:00","2023-10-31 00:33:00",Desktop,Firefox,8,33
366,3446ac21_andr6418202202,"2024-04-14 00:00:00","2024-04-14 01:59:00",Desktop,Safari,15,119
367,3446ac21_andr6418202202,"2023-12-25 00:00:00","2023-12-25 00:44:00",Tablet,Edge,20,44
368,44c118ed_jaha7140202310,"2023-11-24 00:00:00","2023-11-24 00:17:00",Tablet,Firefox,19,17
369,0aa03f59_farh3035202306,"2023-12-28 00:00:00","2023-12-28 00:28:00",Desktop,Edge,7,28
370,0aa03f59_farh3035202306,"2023-12-05 00:00:00","2023-12-05 00:26:00",Mobile,Chrome,5,26
371,0aa03f59_farh3035202306,"2023-02-11 00:00:00","2023-02-11 01:27:00",Mobile,Safari,6,87
372,473dff37_haru3613202301,"2023-07-17 00:00:00","2023-07-17 00:16:00",Mobile,Safari,2,16
373,473dff37_haru3613202301,"2023-06-02 00:00:00","2023-06-02 01:00:00",Mobile,Edge,11,60
374,473dff37_haru3613202301,"2023-03-05 00:00:00","2023-03-05 00:55:00",Tablet,Safari,7,55
375,473dff37_haru3613202301,"2023-02-15 00:00:00","2023-02-15 01:57:00",Desktop,Safari,4,117
376,473dff37_haru3613202301,"2023-11-03 00:00:00","2023-11-03 00:01:00",Mobile,Chrome,3,1
377,601368e1_ling6383202303,"2023-03-07 00:00:00","2023-03-07 00:02:00",Mobile,Firefox,12,2
378,601368e1_ling6383202303,"2023-05-07 00:00:00","2023-05-07 01:06:00",Tablet,Chrome,11,66
379,601368e1_ling6383202303,"2023-11-29 00:00:00","2023-11-29 00:08:00",Tablet,Firefox,4,8
380,601368e1_ling6383202303,"2024-03-03 00:00:00","2024-03-03 01:05:00",Desktop,Chrome,11,65
381,601368e1_ling6383202303,"2023-10-04 00:00:00","2023-10-04 00:57:00",Mobile,Safari,7,57
382,601368e1_ling6383202303,"2023-12-04 00:00:00","2023-12-04 00:55:00",Mobile,Edge,16,55
383,601368e1_ling6383202303,"2024-03-16 00:00:00","2024-03-16 00:43:00",Desktop,Chrome,11,43
384,9268789e_ava.7354202310,"2023-10-23 00:00:00","2023-10-23 01:10:00",Desktop,Edge,6,70
385,9268789e_ava.7354202310,"2024-01-31 00:00:00","2024-01-31 01:14:00",Mobile,Safari,19,74
386,9268789e_ava.7354202310,"2023-04-13 00:00:00","2023-04-13 01:45:00",Desktop,Chrome,8,105
387,9268789e_ava.7354202310,"2023-04-30 00:00:00","2023-04-30 00:50:00",Mobile,Safari,19,50
388,9268789e_ava.7354202310,"2023-07-14 00:00:00","2023-07-14 00:03:00",Mobile,Chrome,18,3
389,9268789e_ava.7354202310,"2023-06-21 00:00:00","2023-06-21 01:44:00",Tablet,Chrome,10,104
390,9268789e_ava.7354202310,"2024-02-18 00:00:00","2024-02-18 01:21:00",Desktop,Firefox,1,81
391,9268789e_ava.7354202310,"2023-09-02 00:00:00","2023-09-02 00:24:00",Desktop,Safari,8,24
392,b0285af3_andr8278202204,"2023-12-07 00:00:00","2023-12-07 01:53:00",Mobile,Firefox,19,113
393,b0285af3_andr8278202204,"2023-11-10 00:00:00","2023-11-10 00:43:00",Desktop,Safari,8,43
394,b0285af3_andr8278202204,"2023-09-27 00:00:00","2023-09-27 00:25:00",Desktop,Firefox,20,25
395,b0285af3_andr8278202204,"2024-04-30 00:00:00","2024-04-30 00:29:00",Desktop,Firefox,2,29
396,b0285af3_andr8278202204,"2024-02-14 00:00:00","2024-02-14 01:41:00",Tablet,Firefox,8,101
397,44176393_gius6009202204,"2023-01-24 00:00:00","2023-01-24 01:09:00",Tablet,Edge,15,69
398,44176393_gius6009202204,"2024-01-03 00:00:00","2024-01-03 00:15:00",Desktop,Safari,16,15
399,44176393_gius6009202204,"2024-01-19 00:00:00","2024-01-19 01:41:00",Mobile,Edge,6,101
400,44176393_gius6009202204,"2023-02-13 00:00:00","2023-02-13 00:29:00",Desktop,Edge,20,29
401,44176393_gius6009202204,"2024-02-02 00:00:00","2024-02-02 00:03:00",Mobile,Firefox,15,3
402,44176393_gius6009202204,"2023-06-30 00:00:00","2023-06-30 00:58:00",Mobile,Safari,12,58
403,44176393_gius6009202204,"2023-07-18 00:00:00","2023-07-18 01:46:00",Mobile,Safari,3,106
404,44176393_gius6009202204,"2024-02-06 00:00:00","2024-02-06 01:00:00",Mobile,Edge,10,60
405,44176393_gius6009202204,"2023-10-07 00:00:00","2023-10-07 01:21:00",Tablet,Firefox,18,81
406,44176393_gius6009202204,"2023-05-12 00:00:00","2023-05-12 00:16:00",Mobile,Edge,4,16
407,a59b76b8_sofi5492202310,"2023-09-13 00:00:00","2023-09-13 00:56:00",Mobile,Safari,11,56
408,2dc4723f_isla2558202311,"2023-10-16 00:00:00","2023-10-16 00:48:00",Mobile,Edge,9,48
409,2dc4723f_isla2558202311,"2024-02-01 00:00:00","2024-02-01 01:33:00",Tablet,Chrome,18,93
410,2dc4723f_isla2558202311,"2023-09-05 00:00:00","2023-09-05 01:30:00",Tablet,Safari,2,90
411,2dc4723f_isla2558202311,"2023-07-05 00:00:00","2023-07-05 00:19:00",Tablet,Chrome,12,19
412,3de59180_wei.4171202307,"2023-04-11 00:00:00","2023-04-11 01:50:00",Tablet,Safari,3,110
413,3de59180_wei.4171202307,"2024-02-08 00:00:00","2024-02-08 01:50:00",Desktop,Edge,17,110
414,3de59180_wei.4171202307,"2023-09-15 00:00:00","2023-09-15 01:56:00",Tablet,Firefox,15,116
415,3de59180_wei.4171202307,"2023-11-14 00:00:00","2023-11-14 01:57:00",Mobile,Firefox,9,117
416,3de59180_wei.4171202307,"2023-01-31 00:00:00","2023-01-31 00:43:00",Desktop,Edge,7,43
417,3de59180_wei.4171202307,"2023-11-14 00:00:00","2023-11-14 00:17:00",Tablet,Safari,6,17
418,3de59180_wei.4171202307,"2024-04-30 00:00:00","2024-04-30 01:56:00",Mobile,Safari,14,116
419,3de59180_wei.4171202307,"2023-03-18 00:00:00","2023-03-18 01:04:00",Desktop,Safari,6,64
420,c66ea9a8_mia.8676202204,"2023-08-09 00:00:00","2023-08-09 01:56:00",Tablet,Firefox,12,116
421,c66ea9a8_mia.8676202204,"2023-06-25 00:00:00","2023-06-25 01:22:00",Mobile,Safari,12,82
422,c66ea9a8_mia.8676202204,"2024-03-30 00:00:00","2024-03-30 01:07:00",Mobile,Firefox,12,67
423,c66ea9a8_mia.8676202204,"2024-04-21 00:00:00","2024-04-21 00:44:00",Tablet,Chrome,11,44
424,c66ea9a8_mia.8676202204,"2024-04-23 00:00:00","2024-04-23 01:58:00",Tablet,Chrome,1,118
425,c66ea9a8_mia.8676202204,"2023-03-21 00:00:00","2023-03-21 00:02:00",Tablet,Edge,10,2
426,d17be707_hina5336202309,"2024-03-06 00:00:00","2024-03-06 01:04:00",Mobile,Chrome,18,64
427,d17be707_hina5336202309,"2024-01-30 00:00:00","2024-01-30 01:16:00",Desktop,Edge,15,76
428,d17be707_hina5336202309,"2023-04-24 00:00:00","2023-04-24 01:01:00",Mobile,Chrome,8,61
429,d17be707_hina5336202309,"2023-05-08 00:00:00","2023-05-08 01:28:00",Desktop,Edge,8,88
430,a97f2920_sofi0855202306,"2024-03-02 00:00:00","2024-03-02 01:37:00",Desktop,Firefox,5,97
431,a97f2920_sofi0855202306,"2024-01-30 00:00:00","2024-01-30 00:02:00",Tablet,Edge,14,2
432,a97f2920_sofi0855202306,"2023-01-28 00:00:00","2023-01-28 00:20:00",Desktop,Firefox,8,20
433,a97f2920_sofi0855202306,"2023-08-09 00:00:00","2023-08-09 01:24:00",Tablet,Edge,4,84
434,a97f2920_sofi0855202306,"2023-01-09 00:00:00","2023-01-09 00:22:00",Mobile,Chrome,7,22
435,a97f2920_sofi0855202306,"2023-02-15 00:00:00","2023-02-15 01:17:00",Mobile,Safari,9,77
436,a97f2920_sofi0855202306,"2023-01-01 00:00:00","2023-01-01 01:35:00",Desktop,Safari,11,95
437,a97f2920_sofi0855202306,"2024-03-20 00:00:00","2024-03-20 00:37:00",Tablet,Firefox,19,37
438,a97f2920_sofi0855202306,"2024-03-18 00:00:00","2024-03-18 01:26:00",Mobile,Safari,20,86
439,a990cdb1_ales0071202201,"2023-01-15 00:00:00","2023-01-15 01:32:00",Tablet,Edge,13,92
440,a990cdb1_ales0071202201,"2023-05-30 00:00:00","2023-05-30 01:25:00",Mobile,Safari,6,85
441,a990cdb1_ales0071202201,"2023-04-22 00:00:00","2023-04-22 00:32:00",Desktop,Chrome,11,32
442,a990cdb1_ales0071202201,"2023-12-31 00:00:00","2023-12-31 01:25:00",Mobile,Firefox,10,85
443,e336f894_john5426202308,"2023-09-05 00:00:00","2023-09-05 01:04:00",Tablet,Chrome,6,64
444,e336f894_john5426202308,"2023-03-06 00:00:00","2023-03-06 00:28:00",Mobile,Chrome,3,28
445,fc7ac5c3_jun.8814202306,"2023-01-12 00:00:00","2023-01-12 00:44:00",Desktop,Chrome,15,44
446,fc7ac5c3_jun.8814202306,"2023-03-13 00:00:00","2023-03-13 01:42:00",Mobile,Edge,4,102
447,fc7ac5c3_jun.8814202306,"2023-05-26 00:00:00","2023-05-26 00:34:00",Desktop,Firefox,16,34
448,fc7ac5c3_jun.8814202306,"2023-01-15 00:00:00","2023-01-15 00:11:00",Tablet,Firefox,12,11
449,fc7ac5c3_jun.8814202306,"2023-10-29 00:00:00","2023-10-29 00:23:00",Mobile,Safari,17,23
450,fc7ac5c3_jun.8814202306,"2023-01-04 00:00:00","2023-01-04 01:12:00",Tablet,Chrome,20,72
451,cb1bfd9f_oliv3931202303,"2023-04-03 00:00:00","2023-04-03 00:13:00",Desktop,Firefox,8,13
452,cb1bfd9f_oliv3931202303,"2024-02-03 00:00:00","2024-02-03 01:36:00",Tablet,Safari,16,96
453,cb1bfd9f_oliv3931202303,"2023-07-11 00:00:00","2023-07-11 01:58:00",Desktop,Safari,1,118
454,cb1bfd9f_oliv3931202303,"2023-08-12 00:00:00","2023-08-12 01:10:00",Desktop,Safari,14,70
455,cb1bfd9f_oliv3931202303,"2023-05-14 00:00:00","2023-05-14 00:02:00",Tablet,Firefox,15,2
456,cb1bfd9f_oliv3931202303,"2023-12-11 00:00:00","2023-12-11 00:22:00",Mobile,Safari,1,22
457,cb1bfd9f_oliv3931202303,"2023-10-25 00:00:00","2023-10-25 00:56:00",Tablet,Firefox,2,56
458,b956fb4c_ava.9185202310,"2023-07-26 00:00:00","2023-07-26 01:07:00",Mobile,Chrome,3,67
459,b956fb4c_ava.9185202310,"2023-07-22 00:00:00","2023-07-22 00:04:00",Mobile,Edge,11,4
460,b956fb4c_ava.9185202310,"2024-02-09 00:00:00","2024-02-09 01:35:00",Desktop,Firefox,19,95
461,b956fb4c_ava.9185202310,"2023-09-27 00:00:00","2023-09-27 01:24:00",Desktop,Firefox,8,84
462,b956fb4c_ava.9185202310,"2023-05-18 00:00:00","2023-05-18 00:55:00",Desktop,Edge,4,55
463,b956fb4c_ava.9185202310,"2023-05-27 00:00:00","2023-05-27 01:28:00",Desktop,Firefox,17,88
464,d2e51ce8_soni7921202311,"2023-10-10 00:00:00","2023-10-10 00:59:00",Mobile,Edge,2,59
465,d2e51ce8_soni7921202311,"2024-02-18 00:00:00","2024-02-18 00:28:00",Mobile,Firefox,5,28
466,d2e51ce8_soni7921202311,"2023-05-29 00:00:00","2023-05-29 00:08:00",Mobile,Safari,6,8
467,d2e51ce8_soni7921202311,"2024-01-07 00:00:00","2024-01-07 00:27:00",Desktop,Firefox,12,27
468,d2e51ce8_soni7921202311,"2024-03-05 00:00:00","2024-03-05 00:28:00",Desktop,Safari,20,28
469,d2e51ce8_soni7921202311,"2024-01-08 00:00:00","2024-01-08 01:07:00",Mobile,Chrome,2,67
470,d2e51ce8_soni7921202311,"2024-02-05 00:00:00","2024-02-05 01:11:00",Tablet,Firefox,9,71
471,d2e51ce8_soni7921202311,"2023-10-16 00:00:00","2023-10-16 00:52:00",Mobile,Firefox,10,52
472,d2e51ce8_soni7921202311,"2023-04-11 00:00:00","2023-04-11 01:58:00",Mobile,Edge,9,118
473,fe508fb7_mich8331202202,"2023-09-29 00:00:00","2023-09-29 01:56:00",Mobile,Chrome,6,116
474,fe508fb7_mich8331202202,"2023-09-13 00:00:00","2023-09-13 00:31:00",Mobile,Firefox,10,31
475,fe508fb7_mich8331202202,"2023-03-08 00:00:00","2023-03-08 01:33:00",Mobile,Firefox,18,93
476,aa419ad7_jame2043202312,"2023-07-13 00:00:00","2023-07-13 01:34:00",Desktop,Firefox,14,94
477,aa419ad7_jame2043202312,"2024-04-16 00:00:00","2024-04-16 01:58:00",Tablet,Safari,17,118
478,aa419ad7_jame2043202312,"2023-05-03 00:00:00","2023-05-03 00:27:00",Mobile,Safari,2,27
479,aa419ad7_jame2043202312,"2024-01-26 00:00:00","2024-01-26 00:47:00",Desktop,Chrome,7,47
480,aa419ad7_jame2043202312,"2024-03-19 00:00:00","2024-03-19 00:18:00",Desktop,Edge,16,18
481,d38dc460_mart0492202205,"2023-11-03 00:00:00","2023-11-03 01:05:00",Desktop,Edge,6,65
482,d38dc460_mart0492202205,"2023-12-09 00:00:00","2023-12-09 00:44:00",Tablet,Safari,2,44
483,d38dc460_mart0492202205,"2023-03-05 00:00:00","2023-03-05 00:24:00",Mobile,Chrome,9,24
484,d38dc460_mart0492202205,"2023-04-14 00:00:00","2023-04-14 01:20:00",Mobile,Firefox,2,80
485,d38dc460_mart0492202205,"2023-09-06 00:00:00","2023-09-06 00:49:00",Desktop,Safari,18,49
486,d38dc460_mart0492202205,"2023-01-07 00:00:00","2023-01-07 00:59:00",Desktop,Firefox,12,59
487,4c4f211e_ava.1449202305,"2024-01-08 00:00:00","2024-01-08 00:26:00",Desktop,Firefox,10,26
488,4c4f211e_ava.1449202305,"2023-10-30 00:00:00","2023-10-30 00:10:00",Mobile,Safari,12,10
489,4c4f211e_ava.1449202305,"2023-11-13 00:00:00","2023-11-13 00:01:00",Tablet,Firefox,9,1
490,01b68f76_sofi8707202303,"2023-02-24 00:00:00","2023-02-24 01:22:00",Desktop,Safari,9,82
491,01b68f76_sofi8707202303,"2024-04-27 00:00:00","2024-04-27 01:45:00",Desktop,Chrome,20,105
